RXCUI,NAME,TTY,ATC_CLS,CLS_NAME,ATC_IN,IN_NAME,IN_RxCUI
1152275,amitriptyline Oral Product,SCDG,N06AA,TCAs,N06AA09,amitriptyline,704
1152276,amitriptyline Pill,SCDG,N06AA,TCAs,N06AA09,amitriptyline,704
197363,amoxapine 100 MG Oral Tablet,SCD,N06AA,TCAs,N06AA17,amoxapine,722
197364,amoxapine 150 MG Oral Tablet,SCD,N06AA,TCAs,N06AA17,amoxapine,722
197365,amoxapine 25 MG Oral Tablet,SCD,N06AA,TCAs,N06AA17,amoxapine,722
197366,amoxapine 50 MG Oral Tablet,SCD,N06AA,TCAs,N06AA17,amoxapine,722
315363,amoxapine 100 MG,SCDC,N06AA,TCAs,N06AA17,amoxapine,722
315364,amoxapine 150 MG,SCDC,N06AA,TCAs,N06AA17,amoxapine,722
315365,amoxapine 25 MG,SCDC,N06AA,TCAs,N06AA17,amoxapine,722
315366,amoxapine 50 MG,SCDC,N06AA,TCAs,N06AA17,amoxapine,722
370575,amoxapine Oral Tablet,SCDF,N06AA,TCAs,N06AA17,amoxapine,722
1152590,amoxapine Oral Product,SCDG,N06AA,TCAs,N06AA17,amoxapine,722
1152591,amoxapine Pill,SCDG,N06AA,TCAs,N06AA17,amoxapine,722
1652069,duloxetine 40 MG Delayed Release Oral Capsule [Irenka],SBD,N06AX,SNRIs,N06AX21,duloxetine,72625
2200174,Sprinkle duloxetine 20 MG Delayed Release Oral Capsule [Drizalma],SBD,N06AX,SNRIs,N06AX21,duloxetine,72625
2200177,Sprinkle duloxetine 30 MG Delayed Release Oral Capsule [Drizalma],SBD,N06AX,SNRIs,N06AX21,duloxetine,72625
2200180,Sprinkle duloxetine 40 MG Delayed Release Oral Capsule [Drizalma],SBD,N06AX,SNRIs,N06AX21,duloxetine,72625
2200183,Sprinkle duloxetine 60 MG Delayed Release Oral Capsule [Drizalma],SBD,N06AX,SNRIs,N06AX21,duloxetine,72625
596928,duloxetine 20 MG Delayed Release Oral Capsule [Cymbalta],SBD,N06AX,SNRIs,N06AX21,duloxetine,72625
596932,duloxetine 30 MG Delayed Release Oral Capsule [Cymbalta],SBD,N06AX,SNRIs,N06AX21,duloxetine,72625
615186,duloxetine 60 MG Delayed Release Oral Capsule [Cymbalta],SBD,N06AX,SNRIs,N06AX21,duloxetine,72625
1652065,duloxetine 40 MG [Irenka],SBDC,N06AX,SNRIs,N06AX21,duloxetine,72625
2200170,duloxetine 20 MG [Drizalma],SBDC,N06AX,SNRIs,N06AX21,duloxetine,72625
2200176,duloxetine 30 MG [Drizalma],SBDC,N06AX,SNRIs,N06AX21,duloxetine,72625
2200179,duloxetine 40 MG [Drizalma],SBDC,N06AX,SNRIs,N06AX21,duloxetine,72625
2200182,duloxetine 60 MG [Drizalma],SBDC,N06AX,SNRIs,N06AX21,duloxetine,72625
596927,duloxetine 20 MG [Cymbalta],SBDC,N06AX,SNRIs,N06AX21,duloxetine,72625
596931,duloxetine 30 MG [Cymbalta],SBDC,N06AX,SNRIs,N06AX21,duloxetine,72625
615185,duloxetine 60 MG [Cymbalta],SBDC,N06AX,SNRIs,N06AX21,duloxetine,72625
1652066,duloxetine Delayed Release Oral Capsule [Irenka],SBDF,N06AX,SNRIs,N06AX21,duloxetine,72625
2200171,duloxetine Delayed Release Oral Capsule [Drizalma],SBDF,N06AX,SNRIs,N06AX21,duloxetine,72625
540631,duloxetine Delayed Release Oral Capsule [Cymbalta],SBDF,N06AX,SNRIs,N06AX21,duloxetine,72625
1174445,Cymbalta Oral Product,SBDG,N06AX,SNRIs,N06AX21,duloxetine,72625
1174446,Cymbalta Pill,SBDG,N06AX,SNRIs,N06AX21,duloxetine,72625
1652067,Irenka Oral Product,SBDG,N06AX,SNRIs,N06AX21,duloxetine,72625
1652068,Irenka Pill,SBDG,N06AX,SNRIs,N06AX21,duloxetine,72625
2200172,Drizalma Oral Product,SBDG,N06AX,SNRIs,N06AX21,duloxetine,72625
2200173,Drizalma Pill,SBDG,N06AX,SNRIs,N06AX21,duloxetine,72625
2200168,Sprinkle duloxetine 20 MG Delayed Release Oral Capsule,SCD,N06AX,SNRIs,N06AX21,duloxetine,72625
2200175,Sprinkle duloxetine 30 MG Delayed Release Oral Capsule,SCD,N06AX,SNRIs,N06AX21,duloxetine,72625
2200178,Sprinkle duloxetine 40 MG Delayed Release Oral Capsule,SCD,N06AX,SNRIs,N06AX21,duloxetine,72625
2200181,Sprinkle duloxetine 60 MG Delayed Release Oral Capsule,SCD,N06AX,SNRIs,N06AX21,duloxetine,72625
596926,duloxetine 20 MG Delayed Release Oral Capsule,SCD,N06AX,SNRIs,N06AX21,duloxetine,72625
596930,duloxetine 30 MG Delayed Release Oral Capsule,SCD,N06AX,SNRIs,N06AX21,duloxetine,72625
596934,duloxetine 60 MG Delayed Release Oral Capsule,SCD,N06AX,SNRIs,N06AX21,duloxetine,72625
616402,duloxetine 40 MG Delayed Release Oral Capsule,SCD,N06AX,SNRIs,N06AX21,duloxetine,72625
483420,duloxetine 40 MG,SCDC,N06AX,SNRIs,N06AX21,duloxetine,72625
596925,duloxetine 20 MG,SCDC,N06AX,SNRIs,N06AX21,duloxetine,72625
596929,duloxetine 30 MG,SCDC,N06AX,SNRIs,N06AX21,duloxetine,72625
596933,duloxetine 60 MG,SCDC,N06AX,SNRIs,N06AX21,duloxetine,72625
540628,duloxetine Delayed Release Oral Capsule,SCDF,N06AX,SNRIs,N06AX21,duloxetine,72625
1161267,duloxetine Oral Product,SCDG,N06AX,SNRIs,N06AX21,duloxetine,72625
1161268,duloxetine Pill,SCDG,N06AX,SNRIs,N06AX21,duloxetine,72625
1435480,24 HR desvenlafaxine 100 MG Extended Release Oral Tablet [Khedezla],SBD,N06AX,SNRIs,N06AX23,desvenlafaxine,734064
1435483,24 HR desvenlafaxine 50 MG Extended Release Oral Tablet [Khedezla],SBD,N06AX,SNRIs,N06AX23,desvenlafaxine,734064
1607619,24 HR desvenlafaxine succinate 25 MG Extended Release Oral Tablet [Pristiq],SBD,N06AX,SNRIs,N06AX23,desvenlafaxine,734064
790267,24 HR desvenlafaxine succinate 100 MG Extended Release Oral Tablet [Pristiq],SBD,N06AX,SNRIs,N06AX23,desvenlafaxine,734064
790290,24 HR desvenlafaxine succinate 50 MG Extended Release Oral Tablet [Pristiq],SBD,N06AX,SNRIs,N06AX23,desvenlafaxine,734064
1435476,desvenlafaxine 100 MG [Khedezla],SBDC,N06AX,SNRIs,N06AX23,desvenlafaxine,734064
1435482,desvenlafaxine 50 MG [Khedezla],SBDC,N06AX,SNRIs,N06AX23,desvenlafaxine,734064
1874554,desvenlafaxine succinate 100 MG [Pristiq],SBDC,N06AX,SNRIs,N06AX23,desvenlafaxine,734064
1874560,desvenlafaxine succinate 50 MG [Pristiq],SBDC,N06AX,SNRIs,N06AX23,desvenlafaxine,734064
1874566,desvenlafaxine succinate 25 MG [Pristiq],SBDC,N06AX,SNRIs,N06AX23,desvenlafaxine,734064
1435477,desvenlafaxine Extended Release Oral Tablet [Khedezla],SBDF,N06AX,SNRIs,N06AX23,desvenlafaxine,734064
790266,desvenlafaxine Extended Release Oral Tablet [Pristiq],SBDF,N06AX,SNRIs,N06AX23,desvenlafaxine,734064
2655111,desvenlafaxine succinate Extended Release Oral Tablet [Pristiq],SBDFP,N06AX,SNRIs,N06AX23,desvenlafaxine,734064
1178920,Pristiq Oral Product,SBDG,N06AX,SNRIs,N06AX23,desvenlafaxine,734064
1178921,Pristiq Pill,SBDG,N06AX,SNRIs,N06AX23,desvenlafaxine,734064
1435478,Khedezla Oral Product,SBDG,N06AX,SNRIs,N06AX23,desvenlafaxine,734064
1435479,Khedezla Pill,SBDG,N06AX,SNRIs,N06AX23,desvenlafaxine,734064
1607617,24 HR desvenlafaxine succinate 25 MG Extended Release Oral Tablet,SCD,N06AX,SNRIs,N06AX23,desvenlafaxine,734064
1874553,24 HR desvenlafaxine succinate 100 MG Extended Release Oral Tablet,SCD,N06AX,SNRIs,N06AX23,desvenlafaxine,734064
1874559,24 HR desvenlafaxine succinate 50 MG Extended Release Oral Tablet,SCD,N06AX,SNRIs,N06AX23,desvenlafaxine,734064
790264,24 HR desvenlafaxine 100 MG Extended Release Oral Tablet,SCD,N06AX,SNRIs,N06AX23,desvenlafaxine,734064
790288,24 HR desvenlafaxine 50 MG Extended Release Oral Tablet,SCD,N06AX,SNRIs,N06AX23,desvenlafaxine,734064
803408,desvenlafaxine 100 MG Oral Tablet,SCD,N06AX,SNRIs,N06AX23,desvenlafaxine,734064
803409,desvenlafaxine 50 MG Oral Tablet,SCD,N06AX,SNRIs,N06AX23,desvenlafaxine,734064
1874552,desvenlafaxine succinate 100 MG,SCDC,N06AX,SNRIs,N06AX23,desvenlafaxine,734064
1874558,desvenlafaxine succinate 50 MG,SCDC,N06AX,SNRIs,N06AX23,desvenlafaxine,734064
1874564,desvenlafaxine succinate 25 MG,SCDC,N06AX,SNRIs,N06AX23,desvenlafaxine,734064
790262,desvenlafaxine 100 MG,SCDC,N06AX,SNRIs,N06AX23,desvenlafaxine,734064
790287,desvenlafaxine 50 MG,SCDC,N06AX,SNRIs,N06AX23,desvenlafaxine,734064
790263,desvenlafaxine Extended Release Oral Tablet,SCDF,N06AX,SNRIs,N06AX23,desvenlafaxine,734064
803407,desvenlafaxine Oral Tablet,SCDF,N06AX,SNRIs,N06AX23,desvenlafaxine,734064
1154233,desvenlafaxine Oral Product,SCDG,N06AX,SNRIs,N06AX23,desvenlafaxine,734064
1154234,desvenlafaxine Pill,SCDG,N06AX,SNRIs,N06AX23,desvenlafaxine,734064
209329,nortriptyline 10 MG Oral Capsule [Pamelor],SBD,N06AA,TCAs,N06AA10,nortriptyline,7531
209339,nortriptyline 25 MG Oral Capsule [Pamelor],SBD,N06AA,TCAs,N06AA10,nortriptyline,7531
209350,nortriptyline 50 MG Oral Capsule [Pamelor],SBD,N06AA,TCAs,N06AA10,nortriptyline,7531
209391,nortriptyline 75 MG Oral Capsule [Pamelor],SBD,N06AA,TCAs,N06AA10,nortriptyline,7531
569943,nortriptyline 10 MG [Pamelor],SBDC,N06AA,TCAs,N06AA10,nortriptyline,7531
569950,nortriptyline 25 MG [Pamelor],SBDC,N06AA,TCAs,N06AA10,nortriptyline,7531
569961,nortriptyline 50 MG [Pamelor],SBDC,N06AA,TCAs,N06AA10,nortriptyline,7531
570002,nortriptyline 75 MG [Pamelor],SBDC,N06AA,TCAs,N06AA10,nortriptyline,7531
366678,nortriptyline Oral Capsule [Pamelor],SBDF,N06AA,TCAs,N06AA10,nortriptyline,7531
1179438,Pamelor Oral Product,SBDG,N06AA,TCAs,N06AA10,nortriptyline,7531
1179439,Pamelor Pill,SBDG,N06AA,TCAs,N06AA10,nortriptyline,7531
198045,nortriptyline 10 MG Oral Capsule,SCD,N06AA,TCAs,N06AA10,nortriptyline,7531
198046,nortriptyline 50 MG Oral Capsule,SCD,N06AA,TCAs,N06AA10,nortriptyline,7531
198047,nortriptyline 75 MG Oral Capsule,SCD,N06AA,TCAs,N06AA10,nortriptyline,7531
199283,nortriptyline 10 MG Oral Tablet,SCD,N06AA,TCAs,N06AA10,nortriptyline,7531
199406,nortriptyline 25 MG Oral Tablet,SCD,N06AA,TCAs,N06AA10,nortriptyline,7531
312036,nortriptyline 2 MG/ML Oral Solution,SCD,N06AA,TCAs,N06AA10,nortriptyline,7531
317136,nortriptyline 25 MG Oral Capsule,SCD,N06AA,TCAs,N06AA10,nortriptyline,7531
865143,fluphenazine hydrochloride 0.5 MG / nortriptyline 10 MG Oral Tablet,SCD,N06AA,TCAs,N06AA10,nortriptyline,7531
865146,fluphenazine hydrochloride 1.5 MG / nortriptyline 30 MG Oral Tablet,SCD,N06AA,TCAs,N06AA10,nortriptyline,7531
328868,nortriptyline 10 MG,SCDC,N06AA,TCAs,N06AA10,nortriptyline,7531
328870,nortriptyline 25 MG,SCDC,N06AA,TCAs,N06AA10,nortriptyline,7531
328875,nortriptyline 50 MG,SCDC,N06AA,TCAs,N06AA10,nortriptyline,7531
328876,nortriptyline 75 MG,SCDC,N06AA,TCAs,N06AA10,nortriptyline,7531
328878,nortriptyline 2 MG/ML,SCDC,N06AA,TCAs,N06AA10,nortriptyline,7531
334812,nortriptyline 30 MG,SCDC,N06AA,TCAs,N06AA10,nortriptyline,7531
372241,fluphenazine / nortriptyline Oral Tablet,SCDF,N06AA,TCAs,N06AA10,nortriptyline,7531
373124,nortriptyline Oral Capsule,SCDF,N06AA,TCAs,N06AA10,nortriptyline,7531
373125,nortriptyline Oral Solution,SCDF,N06AA,TCAs,N06AA10,nortriptyline,7531
373126,nortriptyline Oral Tablet,SCDF,N06AA,TCAs,N06AA10,nortriptyline,7531
2646397,fluphenazine hydrochloride / nortriptyline Oral Tablet,SCDFP,N06AA,TCAs,N06AA10,nortriptyline,7531
1159862,nortriptyline Oral Liquid Product,SCDG,N06AA,TCAs,N06AA10,nortriptyline,7531
1159863,nortriptyline Oral Product,SCDG,N06AA,TCAs,N06AA10,nortriptyline,7531
1159864,nortriptyline Pill,SCDG,N06AA,TCAs,N06AA10,nortriptyline,7531
1161439,fluphenazine / nortriptyline Oral Product,SCDG,N06AA,TCAs,N06AA10,nortriptyline,7531
1161440,fluphenazine / nortriptyline Pill,SCDG,N06AA,TCAs,N06AA10,nortriptyline,7531
2661183,fluphenazine hydrochloride / nortriptyline Oral Product,SCDGP,N06AA,TCAs,N06AA10,nortriptyline,7531
2662289,fluphenazine hydrochloride / nortriptyline Pill,SCDGP,N06AA,TCAs,N06AA10,nortriptyline,7531
1161036,opipramol Oral Product,SCDG,N06AA,TCAs,N06AA05,opipramol,7674
104836,phenelzine 15 MG Oral Tablet [Nardil],SBD,N06AF,MAOIs,N06AF03,phenelzine,8123
563779,phenelzine 15 MG [Nardil],SBDC,N06AF,MAOIs,N06AF03,phenelzine,8123
368101,phenelzine Oral Tablet [Nardil],SBDF,N06AF,MAOIs,N06AF03,phenelzine,8123
1179314,Nardil Oral Product,SBDG,N06AF,MAOIs,N06AF03,phenelzine,8123
1179315,Nardil Pill,SBDG,N06AF,MAOIs,N06AF03,phenelzine,8123
312347,phenelzine 15 MG Oral Tablet,SCD,N06AF,MAOIs,N06AF03,phenelzine,8123
328543,phenelzine 15 MG,SCDC,N06AF,MAOIs,N06AF03,phenelzine,8123
373308,phenelzine Oral Tablet,SCDF,N06AF,MAOIs,N06AF03,phenelzine,8123
1156434,phenelzine Oral Product,SCDG,N06AF,MAOIs,N06AF03,phenelzine,8123
1156435,phenelzine Pill,SCDG,N06AF,MAOIs,N06AF03,phenelzine,8123
905168,protriptyline hydrochloride 10 MG Oral Tablet,SCD,N06AA,TCAs,N06AA11,protriptyline,8886
905172,protriptyline hydrochloride 5 MG Oral Tablet,SCD,N06AA,TCAs,N06AA11,protriptyline,8886
905167,protriptyline hydrochloride 10 MG,SCDC,N06AA,TCAs,N06AA11,protriptyline,8886
905171,protriptyline hydrochloride 5 MG,SCDC,N06AA,TCAs,N06AA11,protriptyline,8886
373665,protriptyline Oral Tablet,SCDF,N06AA,TCAs,N06AA11,protriptyline,8886
1162958,protriptyline Oral Product,SCDG,N06AA,TCAs,N06AA11,protriptyline,8886
1162959,protriptyline Pill,SCDG,N06AA,TCAs,N06AA11,protriptyline,8886
1293420,5-hydroxytryptophan 50 MG / magnesium oxide 50 MG / melatonin 2 MG / tryptophan 100 MG / vitamin B6 10 MG Oral Capsule [Somnicin],SBD,N06AX,SNRIs,N06AX01,oxitriptan,94
1293416,5-hydroxytryptophan 50 MG / magnesium oxide 50 MG / melatonin 2 MG / tryptophan 100 MG / vitamin B6 10 MG [Somnicin],SBDC,N06AX,SNRIs,N06AX01,oxitriptan,94
1293417,5-hydroxytryptophan / magnesium oxide / melatonin / tryptophan / vitamin B6 Oral Capsule [Somnicin],SBDF,N06AX,SNRIs,N06AX01,oxitriptan,94
1293418,Somnicin Oral Product,SBDG,N06AX,SNRIs,N06AX01,oxitriptan,94
1293419,Somnicin Pill,SBDG,N06AX,SNRIs,N06AX01,oxitriptan,94
1293413,5-hydroxytryptophan 50 MG / magnesium oxide 50 MG / melatonin 2 MG / tryptophan 100 MG / vitamin B6 10 MG Oral Capsule,SCD,N06AX,SNRIs,N06AX01,oxitriptan,94
1424836,5-hydroxytryptophan 200 MG Oral Capsule,SCD,N06AX,SNRIs,N06AX01,oxitriptan,94
1945212,5-hydroxytryptophan 50 MG / melatonin 6 MG Oral Tablet,SCD,N06AX,SNRIs,N06AX01,oxitriptan,94
2605720,5-hydroxytryptophan 100 MG Extended Release Oral Tablet,SCD,N06AX,SNRIs,N06AX01,oxitriptan,94
2609006,5-hydroxytryptophan 100 MG Oral Tablet,SCD,N06AX,SNRIs,N06AX01,oxitriptan,94
410503,5-hydroxytryptophan 100 MG Oral Capsule,SCD,N06AX,SNRIs,N06AX01,oxitriptan,94
485514,5-hydroxytryptophan 50 MG Oral Capsule,SCD,N06AX,SNRIs,N06AX01,oxitriptan,94
664855,5-hydroxytryptophan 50 MG / vitamin B6 1 MG Disintegrating Oral Tablet,SCD,N06AX,SNRIs,N06AX01,oxitriptan,94
1424835,5-hydroxytryptophan 200 MG,SCDC,N06AX,SNRIs,N06AX01,oxitriptan,94
447003,5-hydroxytryptophan 100 MG,SCDC,N06AX,SNRIs,N06AX01,oxitriptan,94
485513,5-hydroxytryptophan 50 MG,SCDC,N06AX,SNRIs,N06AX01,oxitriptan,94
1293411,5-hydroxytryptophan / magnesium oxide / melatonin / tryptophan / vitamin B6 Oral Capsule,SCDF,N06AX,SNRIs,N06AX01,oxitriptan,94
1945210,5-hydroxytryptophan / melatonin Oral Tablet,SCDF,N06AX,SNRIs,N06AX01,oxitriptan,94
2605718,5-hydroxytryptophan Extended Release Oral Tablet,SCDF,N06AX,SNRIs,N06AX01,oxitriptan,94
2609005,5-hydroxytryptophan Oral Tablet,SCDF,N06AX,SNRIs,N06AX01,oxitriptan,94
447004,5-hydroxytryptophan Oral Capsule,SCDF,N06AX,SNRIs,N06AX01,oxitriptan,94
664854,5-hydroxytryptophan / vitamin B6 Disintegrating Oral Tablet,SCDF,N06AX,SNRIs,N06AX01,oxitriptan,94
1152506,5-hydroxytryptophan / vitamin B6 Oral Product,SCDG,N06AX,SNRIs,N06AX01,oxitriptan,94
1152507,5-hydroxytryptophan / vitamin B6 Pill,SCDG,N06AX,SNRIs,N06AX01,oxitriptan,94
1152508,5-hydroxytryptophan Oral Product,SCDG,N06AX,SNRIs,N06AX01,oxitriptan,94
1152509,5-hydroxytryptophan Pill,SCDG,N06AX,SNRIs,N06AX01,oxitriptan,94
1293409,5-hydroxytryptophan / magnesium oxide / melatonin / tryptophan / vitamin B6 Oral Product,SCDG,N06AX,SNRIs,N06AX01,oxitriptan,94
1293410,5-hydroxytryptophan / magnesium oxide / melatonin / tryptophan / vitamin B6 Pill,SCDG,N06AX,SNRIs,N06AX01,oxitriptan,94
1295289,5-hydroxytryptophan / vitamin B6 Disintegrating Oral Product,SCDG,N06AX,SNRIs,N06AX01,oxitriptan,94
1945208,5-hydroxytryptophan / melatonin Oral Product,SCDG,N06AX,SNRIs,N06AX01,oxitriptan,94
1945209,5-hydroxytryptophan / melatonin Pill,SCDG,N06AX,SNRIs,N06AX01,oxitriptan,94
