CLS,SUBCLS,IN,RXCUI,NAME,TTY
antidiabetic,SGLT-2 inhibitors,empagliflozin,1664317,empagliflozin 5 MG / metformin hydrochloride 500 MG [Synjardy],SBDC
antidiabetic,SGLT-2 inhibitors,empagliflozin,1664324,empagliflozin 12.5 MG / metformin hydrochloride 500 MG [Synjardy],SBDC
antidiabetic,SGLT-2 inhibitors,empagliflozin,1664327,empagliflozin 5 MG / metformin hydrochloride 1000 MG [Synjardy],SBDC
antidiabetic,SGLT-2 inhibitors,empagliflozin,1665368,empagliflozin 12.5 MG / metformin hydrochloride 1000 MG [Synjardy],SBDC
antidiabetic,SGLT-2 inhibitors,empagliflozin,1862686,empagliflozin 10 MG / metformin hydrochloride 1000 MG [Synjardy],SBDC
antidiabetic,SGLT-2 inhibitors,empagliflozin,1862696,empagliflozin 25 MG / metformin hydrochloride 1000 MG [Synjardy],SBDC
antidiabetic,SGLT-2 inhibitors,empagliflozin,2359281,empagliflozin 10 MG / linagliptin 5 MG / metformin hydrochloride 1000 MG [Trijardy],SBDC
antidiabetic,SGLT-2 inhibitors,empagliflozin,2359289,empagliflozin 12.5 MG / linagliptin 2.5 MG / metformin hydrochloride 1000 MG [Trijardy],SBDC
antidiabetic,SGLT-2 inhibitors,empagliflozin,2359352,empagliflozin 25 MG / linagliptin 5 MG / metformin hydrochloride 1000 MG [Trijardy],SBDC
antidiabetic,SGLT-2 inhibitors,empagliflozin,2359357,empagliflozin 5 MG / linagliptin 2.5 MG / metformin hydrochloride 1000 MG [Trijardy],SBDC
antidiabetic,SGLT-2 inhibitors,empagliflozin,1545661,empagliflozin Oral Tablet [Jardiance],SBDF
antidiabetic,SGLT-2 inhibitors,empagliflozin,1602112,empagliflozin / linagliptin Oral Tablet [Glyxambi],SBDF
antidiabetic,SGLT-2 inhibitors,empagliflozin,1664318,empagliflozin / metformin Oral Tablet [Synjardy],SBDF
antidiabetic,SGLT-2 inhibitors,empagliflozin,1862687,empagliflozin / metformin Extended Release Oral Tablet [Synjardy],SBDF
antidiabetic,SGLT-2 inhibitors,empagliflozin,2359282,empagliflozin / linagliptin / metformin Extended Release Oral Tablet [Trijardy],SBDF
antidiabetic,SGLT-2 inhibitors,empagliflozin,1545662,Jardiance Oral Product,SBDG
antidiabetic,SGLT-2 inhibitors,empagliflozin,1545663,Jardiance Pill,SBDG
antidiabetic,SGLT-2 inhibitors,empagliflozin,1602113,Glyxambi Oral Product,SBDG
antidiabetic,SGLT-2 inhibitors,empagliflozin,1602114,Glyxambi Pill,SBDG
antidiabetic,SGLT-2 inhibitors,empagliflozin,1664319,Synjardy Oral Product,SBDG
antidiabetic,SGLT-2 inhibitors,empagliflozin,1664320,Synjardy Pill,SBDG
antidiabetic,SGLT-2 inhibitors,empagliflozin,2359283,Trijardy Oral Product,SBDG
antidiabetic,SGLT-2 inhibitors,empagliflozin,2359284,Trijardy Pill,SBDG
antidiabetic,SGLT-2 inhibitors,empagliflozin,1545658,empagliflozin 10 MG Oral Tablet,SCD
antidiabetic,SGLT-2 inhibitors,empagliflozin,1545666,empagliflozin 25 MG Oral Tablet,SCD
antidiabetic,SGLT-2 inhibitors,empagliflozin,1602109,empagliflozin 10 MG / linagliptin 5 MG Oral Tablet,SCD
antidiabetic,SGLT-2 inhibitors,empagliflozin,1602118,empagliflozin 25 MG / linagliptin 5 MG Oral Tablet,SCD
antidiabetic,SGLT-2 inhibitors,empagliflozin,1664315,empagliflozin 5 MG / metformin hydrochloride 500 MG Oral Tablet,SCD
antidiabetic,SGLT-2 inhibitors,empagliflozin,1664323,empagliflozin 12.5 MG / metformin hydrochloride 500 MG Oral Tablet,SCD
antidiabetic,SGLT-2 inhibitors,empagliflozin,1664326,empagliflozin 5 MG / metformin hydrochloride 1000 MG Oral Tablet,SCD
antidiabetic,SGLT-2 inhibitors,empagliflozin,1665367,empagliflozin 12.5 MG / metformin hydrochloride 1000 MG Oral Tablet,SCD
antidiabetic,SGLT-2 inhibitors,empagliflozin,1862685,24 HR empagliflozin 10 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet,SCD
antidiabetic,SGLT-2 inhibitors,empagliflozin,1862691,24 HR empagliflozin 12.5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet,SCD
antidiabetic,SGLT-2 inhibitors,empagliflozin,1862695,24 HR empagliflozin 25 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet,SCD
antidiabetic,SGLT-2 inhibitors,empagliflozin,1862700,24 HR empagliflozin 5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet,SCD
antidiabetic,SGLT-2 inhibitors,empagliflozin,2359279,24 HR empagliflozin 10 MG / linagliptin 5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet,SCD
antidiabetic,SGLT-2 inhibitors,empagliflozin,2359288,24 HR empagliflozin 12.5 MG / linagliptin 2.5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet,SCD
antidiabetic,SGLT-2 inhibitors,empagliflozin,2359351,24 HR empagliflozin 25 MG / linagliptin 5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet,SCD
antidiabetic,SGLT-2 inhibitors,empagliflozin,2359356,24 HR empagliflozin 5 MG / linagliptin 2.5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet,SCD
antidiabetic,SGLT-2 inhibitors,empagliflozin,1545654,empagliflozin 10 MG,SCDC
antidiabetic,SGLT-2 inhibitors,empagliflozin,1545665,empagliflozin 25 MG,SCDC
antidiabetic,SGLT-2 inhibitors,empagliflozin,1664310,empagliflozin 5 MG,SCDC
antidiabetic,SGLT-2 inhibitors,empagliflozin,1664322,empagliflozin 12.5 MG,SCDC
antidiabetic,SGLT-2 inhibitors,empagliflozin,1545657,empagliflozin Oral Tablet,SCDF
antidiabetic,SGLT-2 inhibitors,empagliflozin,1602108,empagliflozin / linagliptin Oral Tablet,SCDF
antidiabetic,SGLT-2 inhibitors,empagliflozin,1664313,empagliflozin / metformin Oral Tablet,SCDF
antidiabetic,SGLT-2 inhibitors,empagliflozin,1862684,empagliflozin / metformin Extended Release Oral Tablet,SCDF
antidiabetic,SGLT-2 inhibitors,empagliflozin,2359278,empagliflozin / linagliptin / metformin Extended Release Oral Tablet,SCDF
antidiabetic,SGLT-2 inhibitors,empagliflozin,1545655,empagliflozin Oral Product,SCDG
antidiabetic,SGLT-2 inhibitors,empagliflozin,1545656,empagliflozin Pill,SCDG
antidiabetic,SGLT-2 inhibitors,empagliflozin,1602106,empagliflozin / linagliptin Oral Product,SCDG
antidiabetic,SGLT-2 inhibitors,empagliflozin,1602107,empagliflozin / linagliptin Pill,SCDG
antidiabetic,SGLT-2 inhibitors,empagliflozin,1664311,empagliflozin / metformin Oral Product,SCDG
antidiabetic,SGLT-2 inhibitors,empagliflozin,1664312,empagliflozin / metformin Pill,SCDG
antidiabetic,SGLT-2 inhibitors,empagliflozin,2359276,empagliflozin / linagliptin / metformin Oral Product,SCDG
antidiabetic,SGLT-2 inhibitors,empagliflozin,2359277,empagliflozin / linagliptin / metformin Pill,SCDG
antidiabetic,SGLT-2 inhibitors,canagliflozin,1373458,canagliflozin,IN
antidiabetic,SGLT-2 inhibitors,canagliflozin,1545149,canagliflozin / metformin,MIN
antidiabetic,SGLT-2 inhibitors,canagliflozin,1546031,canagliflozin anhydrous,PIN
antidiabetic,SGLT-2 inhibitors,canagliflozin,1373469,canagliflozin 100 MG Oral Tablet [Invokana],SBD
antidiabetic,SGLT-2 inhibitors,canagliflozin,1373473,canagliflozin 300 MG Oral Tablet [Invokana],SBD
antidiabetic,SGLT-2 inhibitors,canagliflozin,1545156,canagliflozin 150 MG / metformin hydrochloride 1000 MG Oral Tablet [Invokamet],SBD
antidiabetic,SGLT-2 inhibitors,canagliflozin,1545159,canagliflozin 150 MG / metformin hydrochloride 500 MG Oral Tablet [Invokamet],SBD
antidiabetic,SGLT-2 inhibitors,canagliflozin,1545163,canagliflozin 50 MG / metformin hydrochloride 1000 MG Oral Tablet [Invokamet],SBD
antidiabetic,SGLT-2 inhibitors,canagliflozin,1545166,canagliflozin 50 MG / metformin hydrochloride 500 MG Oral Tablet [Invokamet],SBD
antidiabetic,SGLT-2 inhibitors,canagliflozin,1810999,24 HR canagliflozin 150 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Invokamet],SBD
antidiabetic,SGLT-2 inhibitors,canagliflozin,1811003,24 HR canagliflozin 150 MG / metformin hydrochloride 500 MG Extended Release Oral Tablet [Invokamet],SBD
antidiabetic,SGLT-2 inhibitors,canagliflozin,1811007,24 HR canagliflozin 50 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Invokamet],SBD
antidiabetic,SGLT-2 inhibitors,canagliflozin,1811011,24 HR canagliflozin 50 MG / metformin hydrochloride 500 MG Extended Release Oral Tablet [Invokamet],SBD
antidiabetic,SGLT-2 inhibitors,canagliflozin,1373465,canagliflozin 100 MG [Invokana],SBDC
antidiabetic,SGLT-2 inhibitors,canagliflozin,1373472,canagliflozin 300 MG [Invokana],SBDC
antidiabetic,SGLT-2 inhibitors,canagliflozin,1545152,canagliflozin 150 MG / metformin hydrochloride 1000 MG [Invokamet],SBDC
antidiabetic,SGLT-2 inhibitors,canagliflozin,1545158,canagliflozin 150 MG / metformin hydrochloride 500 MG [Invokamet],SBDC
antidiabetic,SGLT-2 inhibitors,canagliflozin,1545162,canagliflozin 50 MG / metformin hydrochloride 1000 MG [Invokamet],SBDC
antidiabetic,SGLT-2 inhibitors,canagliflozin,1545165,canagliflozin 50 MG / metformin hydrochloride 500 MG [Invokamet],SBDC
antidiabetic,SGLT-2 inhibitors,canagliflozin,1373466,canagliflozin Oral Tablet [Invokana],SBDF
antidiabetic,SGLT-2 inhibitors,canagliflozin,1545153,canagliflozin / metformin Oral Tablet [Invokamet],SBDF
antidiabetic,SGLT-2 inhibitors,canagliflozin,1810998,canagliflozin / metformin Extended Release Oral Tablet [Invokamet],SBDF
antidiabetic,SGLT-2 inhibitors,canagliflozin,1373467,Invokana Oral Product,SBDG
antidiabetic,SGLT-2 inhibitors,canagliflozin,1373468,Invokana Pill,SBDG
antidiabetic,SGLT-2 inhibitors,canagliflozin,1545154,Invokamet Oral Product,SBDG
antidiabetic,SGLT-2 inhibitors,canagliflozin,1545155,Invokamet Pill,SBDG
antidiabetic,SGLT-2 inhibitors,canagliflozin,1373463,canagliflozin 100 MG Oral Tablet,SCD
antidiabetic,SGLT-2 inhibitors,canagliflozin,1373471,canagliflozin 300 MG Oral Tablet,SCD
antidiabetic,SGLT-2 inhibitors,canagliflozin,1545150,canagliflozin 150 MG / metformin hydrochloride 1000 MG Oral Tablet,SCD
antidiabetic,SGLT-2 inhibitors,canagliflozin,1545157,canagliflozin 150 MG / metformin hydrochloride 500 MG Oral Tablet,SCD
antidiabetic,SGLT-2 inhibitors,canagliflozin,1545161,canagliflozin 50 MG / metformin hydrochloride 1000 MG Oral Tablet,SCD
antidiabetic,SGLT-2 inhibitors,canagliflozin,1545164,canagliflozin 50 MG / metformin hydrochloride 500 MG Oral Tablet,SCD
antidiabetic,SGLT-2 inhibitors,canagliflozin,1810997,24 HR canagliflozin 150 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet,SCD
antidiabetic,SGLT-2 inhibitors,canagliflozin,1811002,24 HR canagliflozin 150 MG / metformin hydrochloride 500 MG Extended Release Oral Tablet,SCD
antidiabetic,SGLT-2 inhibitors,canagliflozin,1811006,24 HR canagliflozin 50 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet,SCD
antidiabetic,SGLT-2 inhibitors,canagliflozin,1811010,24 HR canagliflozin 50 MG / metformin hydrochloride 500 MG Extended Release Oral Tablet,SCD
antidiabetic,SGLT-2 inhibitors,canagliflozin,1373459,canagliflozin 100 MG,SCDC
antidiabetic,SGLT-2 inhibitors,canagliflozin,1373470,canagliflozin 300 MG,SCDC
antidiabetic,SGLT-2 inhibitors,canagliflozin,1545145,canagliflozin 150 MG,SCDC
antidiabetic,SGLT-2 inhibitors,canagliflozin,1545160,canagliflozin 50 MG,SCDC
antidiabetic,SGLT-2 inhibitors,canagliflozin,1373462,canagliflozin Oral Tablet,SCDF
antidiabetic,SGLT-2 inhibitors,canagliflozin,1545148,canagliflozin / metformin Oral Tablet,SCDF
antidiabetic,SGLT-2 inhibitors,canagliflozin,1810996,canagliflozin / metformin Extended Release Oral Tablet,SCDF
antidiabetic,SGLT-2 inhibitors,canagliflozin,1373460,canagliflozin Oral Product,SCDG
antidiabetic,SGLT-2 inhibitors,canagliflozin,1373461,canagliflozin Pill,SCDG
antidiabetic,SGLT-2 inhibitors,canagliflozin,1545146,canagliflozin / metformin Oral Product,SCDG
antidiabetic,SGLT-2 inhibitors,canagliflozin,1545147,canagliflozin / metformin Pill,SCDG
antidiabetic,SGLT-2 inhibitors,dapagliflozin,1488564,dapagliflozin,IN
antidiabetic,SGLT-2 inhibitors,dapagliflozin,1486436,dapagliflozin / metformin,MIN
antidiabetic,SGLT-2 inhibitors,dapagliflozin,1727500,dapagliflozin / saxagliptin,MIN
antidiabetic,SGLT-2 inhibitors,dapagliflozin,2117292,dapagliflozin / metformin / saxagliptin,MIN
antidiabetic,SGLT-2 inhibitors,dapagliflozin,1486966,dapagliflozin propanediol,PIN
antidiabetic,SGLT-2 inhibitors,dapagliflozin,1486977,dapagliflozin 10 MG Oral Tablet [Farxiga],SBD
antidiabetic,SGLT-2 inhibitors,dapagliflozin,1486981,dapagliflozin 5 MG Oral Tablet [Farxiga],SBD
antidiabetic,SGLT-2 inhibitors,dapagliflozin,1593775,24 HR dapagliflozin 10 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Xigduo],SBD
antidiabetic,SGLT-2 inhibitors,dapagliflozin,1593831,24 HR dapagliflozin 5 MG / metformin hydrochloride 500 MG Extended Release Oral Tablet [Xigduo],SBD
antidiabetic,SGLT-2 inhibitors,dapagliflozin,1593833,24 HR dapagliflozin 5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Xigduo],SBD
antidiabetic,SGLT-2 inhibitors,dapagliflozin,1593835,24 HR dapagliflozin 10 MG / metformin hydrochloride 500 MG Extended Release Oral Tablet [Xigduo],SBD
antidiabetic,SGLT-2 inhibitors,dapagliflozin,1925504,dapagliflozin 10 MG / saxagliptin 5 MG Oral Tablet [Qtern],SBD
antidiabetic,SGLT-2 inhibitors,dapagliflozin,1940498,24 HR dapagliflozin 2.5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Xigduo],SBD
antidiabetic,SGLT-2 inhibitors,dapagliflozin,2169276,dapagliflozin 5 MG / saxagliptin 5 MG Oral Tablet [Qtern],SBD
antidiabetic,SGLT-2 inhibitors,dapagliflozin,1534344,dapagliflozin 5 MG [Farxiga],SBDC
antidiabetic,SGLT-2 inhibitors,dapagliflozin,1534397,dapagliflozin 10 MG [Farxiga],SBDC
antidiabetic,SGLT-2 inhibitors,dapagliflozin,1592722,dapagliflozin 10 MG / metformin hydrochloride 1000 MG [Xigduo],SBDC
antidiabetic,SGLT-2 inhibitors,dapagliflozin,1593826,dapagliflozin 10 MG / metformin hydrochloride 500 MG [Xigduo],SBDC
antidiabetic,SGLT-2 inhibitors,dapagliflozin,1593828,dapagliflozin 5 MG / metformin hydrochloride 1000 MG [Xigduo],SBDC
antidiabetic,SGLT-2 inhibitors,dapagliflozin,1593830,dapagliflozin 5 MG / metformin hydrochloride 500 MG [Xigduo],SBDC
antidiabetic,SGLT-2 inhibitors,dapagliflozin,1925500,dapagliflozin 10 MG / saxagliptin 5 MG [Qtern],SBDC
antidiabetic,SGLT-2 inhibitors,dapagliflozin,1940497,dapagliflozin 2.5 MG / metformin hydrochloride 1000 MG [Xigduo],SBDC
antidiabetic,SGLT-2 inhibitors,dapagliflozin,2169275,dapagliflozin 5 MG / saxagliptin 5 MG [Qtern],SBDC
antidiabetic,SGLT-2 inhibitors,dapagliflozin,1534343,dapagliflozin Oral Tablet [Farxiga],SBDF
antidiabetic,SGLT-2 inhibitors,dapagliflozin,1593774,dapagliflozin / metformin Extended Release Oral Tablet [Xigduo],SBDF
antidiabetic,SGLT-2 inhibitors,dapagliflozin,1925501,dapagliflozin / saxagliptin Oral Tablet [Qtern],SBDF
antidiabetic,SGLT-2 inhibitors,dapagliflozin,1486975,Farxiga Oral Product,SBDG
antidiabetic,SGLT-2 inhibitors,dapagliflozin,1486976,Farxiga Pill,SBDG
antidiabetic,SGLT-2 inhibitors,dapagliflozin,1592716,Xigduo Oral Product,SBDG
antidiabetic,SGLT-2 inhibitors,dapagliflozin,1592717,Xigduo Pill,SBDG
antidiabetic,SGLT-2 inhibitors,dapagliflozin,1925502,Qtern Oral Product,SBDG
antidiabetic,SGLT-2 inhibitors,dapagliflozin,1925503,Qtern Pill,SBDG
antidiabetic,SGLT-2 inhibitors,dapagliflozin,1488569,dapagliflozin 10 MG Oral Tablet,SCD
antidiabetic,SGLT-2 inhibitors,dapagliflozin,1488574,dapagliflozin 5 MG Oral Tablet,SCD
antidiabetic,SGLT-2 inhibitors,dapagliflozin,1593058,24 HR dapagliflozin 10 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet,SCD
antidiabetic,SGLT-2 inhibitors,dapagliflozin,1593068,24 HR dapagliflozin 10 MG / metformin hydrochloride 500 MG Extended Release Oral Tablet,SCD
antidiabetic,SGLT-2 inhibitors,dapagliflozin,1593070,24 HR dapagliflozin 5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet,SCD
antidiabetic,SGLT-2 inhibitors,dapagliflozin,1593072,24 HR dapagliflozin 5 MG / metformin hydrochloride 500 MG Extended Release Oral Tablet,SCD
antidiabetic,SGLT-2 inhibitors,dapagliflozin,1925498,dapagliflozin 10 MG / saxagliptin 5 MG Oral Tablet,SCD
antidiabetic,SGLT-2 inhibitors,dapagliflozin,1940496,24 HR dapagliflozin 2.5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet,SCD
antidiabetic,SGLT-2 inhibitors,dapagliflozin,2169274,dapagliflozin 5 MG / saxagliptin 5 MG Oral Tablet,SCD
antidiabetic,SGLT-2 inhibitors,dapagliflozin,1488565,dapagliflozin 10 MG,SCDC
antidiabetic,SGLT-2 inhibitors,dapagliflozin,1488573,dapagliflozin 5 MG,SCDC
antidiabetic,SGLT-2 inhibitors,dapagliflozin,1940495,dapagliflozin 2.5 MG,SCDC
antidiabetic,SGLT-2 inhibitors,dapagliflozin,1488568,dapagliflozin Oral Tablet,SCDF
antidiabetic,SGLT-2 inhibitors,dapagliflozin,1593057,dapagliflozin / metformin Extended Release Oral Tablet,SCDF
antidiabetic,SGLT-2 inhibitors,dapagliflozin,1925497,dapagliflozin / saxagliptin Oral Tablet,SCDF
antidiabetic,SGLT-2 inhibitors,dapagliflozin,1488566,dapagliflozin Oral Product,SCDG
antidiabetic,SGLT-2 inhibitors,dapagliflozin,1488567,dapagliflozin Pill,SCDG
antidiabetic,SGLT-2 inhibitors,dapagliflozin,1592709,dapagliflozin / metformin Oral Product,SCDG
antidiabetic,SGLT-2 inhibitors,dapagliflozin,1592710,dapagliflozin / metformin Pill,SCDG
antidiabetic,SGLT-2 inhibitors,dapagliflozin,1925495,dapagliflozin / saxagliptin Oral Product,SCDG
antidiabetic,SGLT-2 inhibitors,dapagliflozin,1925496,dapagliflozin / saxagliptin Pill,SCDG
antidiabetic,SGLT-2 inhibitors,dapagliflozin,2371722,dapagliflozin / metformin / saxagliptin Oral Product,SCDG
antidiabetic,SGLT-2 inhibitors,ertugliflozin,1992672,ertugliflozin,IN
antidiabetic,SGLT-2 inhibitors,ertugliflozin,1992684,ertugliflozin / metformin,MIN
antidiabetic,SGLT-2 inhibitors,ertugliflozin,1992825,ertugliflozin / sitagliptin,MIN
antidiabetic,SGLT-2 inhibitors,ertugliflozin,1992674,ertugliflozin pidolate,PIN
antidiabetic,SGLT-2 inhibitors,ertugliflozin,1992691,ertugliflozin 2.5 MG / metformin hydrochloride 1000 MG Oral Tablet [Segluromet],SBD
antidiabetic,SGLT-2 inhibitors,ertugliflozin,1992695,ertugliflozin 2.5 MG / metformin hydrochloride 500 MG Oral Tablet [Segluromet],SBD
antidiabetic,SGLT-2 inhibitors,ertugliflozin,1992700,ertugliflozin 7.5 MG / metformin hydrochloride 1000 MG Oral Tablet [Segluromet],SBD
antidiabetic,SGLT-2 inhibitors,ertugliflozin,1992703,ertugliflozin 7.5 MG / metformin hydrochloride 500 MG Oral Tablet [Segluromet],SBD
antidiabetic,SGLT-2 inhibitors,ertugliflozin,1992816,ertugliflozin 5 MG Oral Tablet [Steglatro],SBD
antidiabetic,SGLT-2 inhibitors,ertugliflozin,1992821,ertugliflozin 15 MG Oral Tablet [Steglatro],SBD
antidiabetic,SGLT-2 inhibitors,ertugliflozin,1992832,ertugliflozin 15 MG / sitagliptin 100 MG Oral Tablet [Steglujan],SBD
antidiabetic,SGLT-2 inhibitors,ertugliflozin,1992837,ertugliflozin 5 MG / sitagliptin 100 MG Oral Tablet [Steglujan],SBD
antidiabetic,SGLT-2 inhibitors,ertugliflozin,1992687,ertugliflozin 2.5 MG / metformin hydrochloride 1000 MG [Segluromet],SBDC
antidiabetic,SGLT-2 inhibitors,ertugliflozin,1992694,ertugliflozin 2.5 MG / metformin hydrochloride 500 MG [Segluromet],SBDC
antidiabetic,SGLT-2 inhibitors,ertugliflozin,1992699,ertugliflozin 7.5 MG / metformin hydrochloride 1000 MG [Segluromet],SBDC
antidiabetic,SGLT-2 inhibitors,ertugliflozin,1992702,ertugliflozin 7.5 MG / metformin hydrochloride 500 MG [Segluromet],SBDC
antidiabetic,SGLT-2 inhibitors,ertugliflozin,1992812,ertugliflozin 5 MG [Steglatro],SBDC
antidiabetic,SGLT-2 inhibitors,ertugliflozin,1992820,ertugliflozin 15 MG [Steglatro],SBDC
antidiabetic,SGLT-2 inhibitors,ertugliflozin,1992828,ertugliflozin 15 MG / sitagliptin 100 MG [Steglujan],SBDC
antidiabetic,SGLT-2 inhibitors,ertugliflozin,1992836,ertugliflozin 5 MG / sitagliptin 100 MG [Steglujan],SBDC
